id,laptop_ID,Company,Product,TypeName,Inches,Ram,Gpu,OpSys,Price_euros,Pantalla,Touchscreen,Marca_Procesador,Modelo_Procesador,Velocidad_Procesador,SSD,HDD,Flash Storage,Hybrid,Peso_KG
732,992,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,15.6,6GB,Intel HD Graphics 620,Windows 10,579.0,WXGA,No,Intel,Core i7,2.7GHz,0 GB,1 TB,0 GB,0 GB,2.04
1173,144,Lenovo,ThinkPad E480,Notebook,14.0,8GB,AMD Radeon RX 550,Windows 10,1116.02,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.75
113,727,HP,ProBook 470,Notebook,17.3,8GB,Nvidia GeForce 930MX,Windows 10,1200.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,2.63
1146,433,Dell,Inspiron 5570,Notebook,15.6,8GB,AMD Radeon 530,Windows 10,1142.4,FHD,No,Intel,Core i7,1.8GHz,256 GB,2 TB,0 GB,0 GB,2.02
1100,1110,Acer,Aspire F5-573G,Notebook,15.6,8GB,Nvidia GeForce GTX 950M,Windows 10,799.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,1 TB,0 GB,0 GB,2.4
407,470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,8GB,AMD Radeon R7 M460,No OS,799.0,FHD,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.5
1256,1065,HP,Noteb Pav,Notebook,15.6,8GB,Nvidia GeForce 940MX,Windows 10,979.0,FHD,No,Intel,Core i7,2.7GHz,0 GB,1 TB,0 GB,0 GB,1.91
269,1255,Dell,Vostro 3559,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 7,737.0,WXGA,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,2.24
404,1281,Acer,Aspire ES1-531,Notebook,15.6,4GB,Intel HD Graphics 400,Linux,289.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,500 GB,0 GB,0 GB,2.4
897,492,Lenovo,ThinkPad E480,Notebook,14.0,8GB,Intel UHD Graphics 620,Windows 10,1049.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.75
436,459,HP,ProBook 650,Workstation,15.6,8GB,Intel HD Graphics 620,Windows 10,1534.0,FHD,No,Intel,Core i7,2.9GHz,512 GB,0 GB,0 GB,0 GB,2.31
717,292,Asus,VivoBook S15,Ultrabook,15.6,8GB,Nvidia GeForce 940MX,Windows 10,977.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.7
595,1268,Dell,Inspiron 3552,Notebook,15.6,4GB,Intel HD Graphics,Linux,324.0,WXGA,No,Intel,Pentium Quad Core,1.6GHz,0 GB,500 GB,0 GB,0 GB,2.2
276,1259,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,8GB,Intel HD Graphics 520,Windows 10,1280.0,FHD,No,Intel,Core i7,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.45
812,444,Google,Pixelbook (Core,Ultrabook,12.3,16GB,Intel HD Graphics 615,Chrome OS,2199.0,IPS,Yes,Intel,Core i7,1.3GHz,512 GB,0 GB,0 GB,0 GB,1.1
497,346,Dell,Inspiron 3552,Notebook,15.6,4GB,Intel HD Graphics,Linux,274.9,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,500 GB,0 GB,0 GB,2.2
85,531,Dell,Inspiron 5770,Notebook,17.3,8GB,AMD Radeon 530,Linux,889.0,FHD,No,Intel,Core i5,1.6GHz,128 GB,1 TB,0 GB,0 GB,2.8
557,81,HP,ProBook 470,Notebook,17.3,8GB,Nvidia GeForce 930MX,Windows 10,977.0,FHD,No,Intel,Core i5,1.6GHz,128 GB,1 TB,0 GB,0 GB,2.5
757,497,Lenovo,Thinkpad E570,Notebook,15.6,8GB,Nvidia GeForce 940MX,Windows 10,1011.99,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.3
564,1223,Dell,Inspiron 5567,Notebook,15.6,8GB,AMD Radeon R7 M445,Windows 10,889.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.36
895,1149,Acer,Aspire E5-576G,Notebook,15.6,4GB,Nvidia GeForce 940MX,Windows 10,616.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.23
365,1039,HP,Elitebook 820,Ultrabook,12.5,4GB,Intel HD Graphics 620,Windows 10,1559.0,WXGA,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.26
769,1102,Lenovo,ThinkPad T460,Notebook,14.0,8GB,Intel HD Graphics 520,Windows 7,1199.0,FHD,No,Intel,Core i5,2.3GHz,180 GB,0 GB,0 GB,0 GB,1.7
324,97,Acer,Spin 5,2 in 1 Convertible,13.3,8GB,Intel UHD Graphics 620,Windows 10,847.0,FHD,Yes,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.5
844,821,Samsung,Notebook 9,Ultrabook,13.3,8GB,Intel HD Graphics 620,Windows 10,1499.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,0.81
924,664,Dell,Inspiron 5570,Notebook,15.6,8GB,AMD Radeon 530,Windows 10,919.0,FHD,No,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,2.2
221,151,MSI,GE72MVR 7RG,Gaming,17.3,16GB,Nvidia GeForce GTX 1070,Windows 10,2029.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.9
348,211,Dell,XPS 13,Ultrabook,13.3,8GB,Intel UHD Graphics 620,Windows 10,1949.0,4K,Yes,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,1.21
229,1045,Acer,Aspire 3,Notebook,15.6,6GB,AMD Radeon R5,Windows 10,409.0,WXGA,No,AMD,A9-Series,3GHz,0 GB,1 TB,0 GB,0 GB,2.1
168,713,Dell,Vostro 5568,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,795.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.18
74,4,Apple,MacBook Pro,Ultrabook,15.4,16GB,AMD Radeon Pro 455,macOS,2537.45,IPS,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.83
405,1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1199.0,FHD,No,Intel,Core i7,2.8GHz,512 GB,0 GB,0 GB,0 GB,2.4
760,299,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,15.6,8GB,Intel UHD Graphics 620,Windows 10,739.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,2.05
941,183,HP,Spectre x360,2 in 1 Convertible,13.3,8GB,Intel UHD Graphics 620,Windows 10,1499.0,4K,Yes,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.29
868,693,Dell,Alienware 15,Gaming,15.6,16GB,Nvidia GeForce GTX 1070,Windows 10,2813.75,FHD,No,Intel,Core i7,2.9GHz,256 GB,1 TB,0 GB,0 GB,3.49
65,818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,4GB,Nvidia GeForce 920M,Windows 10,609.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.4
314,1277,MSI,GE62 Apache,Gaming,15.6,8GB,Nvidia GeForce GTX 960M,Windows 10,1229.0,FHD,No,Intel,Core i7,2.6GHz,128 GB,1 TB,0 GB,0 GB,2.4
1034,699,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,699.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.7
1114,171,Dell,Inspiron 5577,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,1060.49,FHD,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,2.56
1175,556,Lenovo,ThinkPad T570,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,1729.0,FHD,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.99
321,205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,493.0,WXGA,No,Intel,Core i5,2.3GHz,128 GB,0 GB,0 GB,0 GB,2.1
467,1058,HP,EliteBook 840,Notebook,14.0,4GB,Intel HD Graphics 520,Windows 10,1000.0,FHD,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,1.54
1022,316,Dell,XPS 13,Ultrabook,13.3,16GB,Intel UHD Graphics 620,Windows 10,2499.0,4K,Yes,Intel,Core i7,1.8GHz,1 TB,0 GB,0 GB,0 GB,1.21
629,288,Lenovo,Ideapad 320-15IKBN,Notebook,15.6,6GB,Intel HD Graphics 620,Windows 10,579.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.2
433,769,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,1048.0,FHD,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,2.5
1169,1317,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16GB,Intel HD Graphics 520,Windows 10,1499.0,IPS,Yes,Intel,Core i7,2.5GHz,512 GB,0 GB,0 GB,0 GB,1.3
741,1244,Dell,XPS 13,Ultrabook,13.3,8GB,Intel HD Graphics 620,Windows 10,1477.0,IPS,Yes,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,1.29
131,92,Asus,FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,Gaming,15.6,8GB,AMD Radeon RX 560,Windows 10,699.0,FHD,No,AMD,FX 9830,3GHz,0 GB,1 TB,0 GB,0 GB,2.45
1035,150,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,4GB,Intel HD Graphics 500,Windows 10,344.0,FHD,No,Intel,Celeron Dual Core,1.1GHz,0 GB,1 TB,0 GB,0 GB,2.0
1130,980,Dell,Latitude 5580,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,825.0,WXGA,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,1.9
787,1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,8GB,Nvidia GeForce GTX 1060,Windows 10,1599.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.7
1092,551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,4GB,AMD Radeon R2 Graphics,Windows 10,349.0,WXGA,No,AMD,E-Series,1.8GHz,0 GB,500 GB,0 GB,0 GB,2.0
1058,976,Acer,Aspire F5-573G-510L,Notebook,15.6,12GB,Nvidia GeForce GTX 950M,Windows 10,1009.0,FHD,No,Intel,Core i5,2.5GHz,128 GB,1 TB,0 GB,0 GB,2.4
1132,1305,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6GB,AMD Radeon R5 M330,Windows 10,764.0,WXGA,No,Intel,Core i7,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.19
335,1265,Asus,Rog GL502VS,Gaming,15.6,16GB,Nvidia GeForce GTX 1070,Windows 10,2325.0,FHD,No,Intel,Core i7,2.6GHz,256 GB,1 TB,0 GB,0 GB,2.34
847,326,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,4GB,Nvidia GeForce 920MX,Windows 10,589.0,IPS,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.79
999,391,Lenovo,Thinkpad X1,Ultrabook,14.0,8GB,Intel HD Graphics 620,Windows 10,2282.0,QHD,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.13
1275,774,Acer,TravelMate P238-M,Notebook,13.3,4GB,Intel HD Graphics 520,Windows 10,655.0,WXGA,No,Intel,Core i5,2.3GHz,128 GB,0 GB,0 GB,0 GB,1.6
1079,464,Microsoft,Surface Laptop,Ultrabook,13.5,4GB,Intel HD Graphics 615,Windows 10 S,989.0,IPS,Yes,Intel,Core M m3,2.2GHz,128 GB,0 GB,0 GB,0 GB,1.252
3,891,HP,EliteBook x360,2 in 1 Convertible,13.3,4GB,Intel HD Graphics 620,Windows 10,1700.0,FHD,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.28
107,944,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4GB,Intel HD Graphics 505,Windows 10,309.0,WXGA,No,Intel,Pentium Quad Core,1.1GHz,0 GB,1 TB,0 GB,0 GB,2.2
119,602,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,8GB,Intel HD Graphics 520,Windows 10,459.0,WXGA,No,Intel,Core i3,2.3GHz,0 GB,1 TB,0 GB,0 GB,2.29
393,1180,HP,Pavilion 15-cb003nv,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,899.0,FHD,No,Intel,Core i7,2.8GHz,0 GB,1 TB,0 GB,0 GB,2.62
1120,1311,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8GB,Nvidia GeForce GTX 960M,Windows 10,899.0,FHD,No,Intel,Core i7,2.6GHz,0 GB,1 TB,0 GB,0 GB,2.6
58,185,Dell,XPS 13,Ultrabook,13.3,8GB,Intel UHD Graphics 620,Windows 10,1399.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.23
594,275,Apple,MacBook Pro,Ultrabook,13.3,8GB,Intel Iris Graphics 550,macOS,1958.9,IPS,No,Intel,Core i5,2.9GHz,512 GB,0 GB,0 GB,0 GB,1.37
864,519,Dell,Vostro 5568,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,836.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.18
11,645,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2GB,Intel HD Graphics 400,Windows 10,249.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,0 GB,32 GB,0 GB,1.42
274,1017,HP,Probook 440,Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,779.0,WXGA,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,1.64
442,1080,Dell,XPS 13,Ultrabook,13.3,8GB,Intel HD Graphics 620,Windows 10,1458.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,1.29
686,1218,Dell,Inspiron 5567,Notebook,15.6,4GB,AMD Radeon R7 M440,Windows 10,499.0,WXGA,No,Intel,Core i3,2.0GHz,128 GB,0 GB,0 GB,0 GB,2.3
1243,811,Dell,XPS 13,Ultrabook,13.3,8GB,Intel HD Graphics 620,Windows 10,1499.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.29
406,488,Dell,Vostro 3568,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,586.6,WXGA,No,Intel,Core i3,2.4GHz,0 GB,1 TB,0 GB,0 GB,2.18
30,128,HP,250 G6,Notebook,15.6,4GB,Intel HD Graphics 400,No OS,259.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,500 GB,0 GB,0 GB,1.86
1039,738,Acer,Predator 17,Gaming,17.3,16GB,Nvidia GeForce GTX 1060,Windows 10,1935.0,FHD,No,Intel,Core i7,2.6GHz,128 GB,1 TB,0 GB,0 GB,4.2
1144,658,Asus,ROG G701VI,Gaming,17.3,32GB,Nvidia GeForce GTX 1080,Windows 10,2799.0,FHD,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,3.8
429,888,Xiaomi,Mi Notebook,Ultrabook,13.3,8GB,Nvidia GeForce 940MX,Windows 10,935.0,FHD,No,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,1.28
320,181,MSI,GT80S 6QF-074US,Gaming,18.4,32GB,Nvidia GTX 980 SLI,Windows 10,2799.0,FHD,No,Intel,Core i7,2.9GHz,512 GB,1 TB,0 GB,0 GB,4.4
664,295,Acer,Chromebook C910-C2ST,Notebook,15.6,2GB,Intel HD Graphics,Chrome OS,199.0,WXGA,No,Intel,Celeron Dual Core,1.5GHz,16 GB,0 GB,0 GB,0 GB,2.19
1008,85,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4GB,AMD R4 Graphics,Windows 10,399.0,FHD,No,AMD,A6-Series,2.5GHz,128 GB,0 GB,0 GB,0 GB,2.2
698,1182,HP,250 G4,Notebook,15.6,4GB,Intel HD Graphics 520,No OS,476.99,WXGA,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,2.1
340,248,Dell,Inspiron 5577,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,879.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.56
1244,253,HP,ProBook 430,Notebook,13.3,4GB,Intel UHD Graphics 620,Windows 10,675.0,FHD,No,Intel,Core i5,1.6GHz,0 GB,500 GB,0 GB,0 GB,1.49
916,791,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,16GB,Nvidia GeForce 930M,Windows 10,1764.0,FHD,No,Intel,Core i7,2.6GHz,512 GB,0 GB,0 GB,0 GB,1.47
387,311,HP,EliteBook x360,2 in 1 Convertible,13.3,16GB,Intel HD Graphics 620,Windows 10,1975.0,FHD,Yes,Intel,Core i7,2.8GHz,256 GB,0 GB,0 GB,0 GB,1.28
101,1308,Dell,Inspiron 3567,Notebook,15.6,6GB,Intel HD Graphics 620,Windows 10,459.0,WXGA,No,Intel,Core i3,2.4GHz,0 GB,1 TB,0 GB,0 GB,2.3
177,718,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1249.0,FHD,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,2.5
680,230,Acer,Aspire E5-576G,Notebook,15.6,8GB,Nvidia GeForce 940MX,Windows 10,832.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,2.2
414,572,Dell,XPS 13,Ultrabook,13.3,8GB,Intel UHD Graphics 620,Windows 10,1599.0,4K,Yes,Intel,Core i5,1.6GHz,128 GB,0 GB,0 GB,0 GB,1.21
1019,1014,Acer,Nitro 5,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,1260.0,FHD,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,2.7
390,308,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8GB,Nvidia GeForce 940MX,No OS,549.0,WXGA,No,Intel,Core i5,2.5GHz,0 GB,2 TB,0 GB,0 GB,2.2
959,59,MSI,GS73VR 7RG,Gaming,17.3,16GB,Nvidia GeForce GTX 1070,Windows 10,2449.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,2 TB,0 GB,0 GB,2.43
447,903,Samsung,Notebook 9,Ultrabook,15.0,8GB,Intel HD Graphics 620,Windows 10,1699.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,1.17
1090,491,Lenovo,ThinkPad E570,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 10,565.0,WXGA,No,Intel,Core i3,2.0GHz,128 GB,0 GB,0 GB,0 GB,2.3
216,679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,8GB,AMD Radeon R5 M430,Windows 10,817.95,FHD,No,Intel,Core i5,2.5GHz,128 GB,1 TB,0 GB,0 GB,1.9
852,634,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4GB,Intel HD Graphics 620,No OS,468.0,FHD,No,Intel,Core i5,2.5GHz,128 GB,0 GB,0 GB,0 GB,2.2
1141,1171,Dell,Inspiron 7567,Gaming,15.6,8GB,Nvidia GeForce GTX 1050Ti,Windows 10,1199.0,FHD,No,Intel,Core i7,2.8GHz,0 GB,1 TB,0 GB,0 GB,2.62
952,355,Dell,Inspiron 5570,Ultrabook,15.6,8GB,AMD Radeon 530,Windows 10,663.0,FHD,No,Intel,Core i5,1.6GHz,0 GB,1 TB,0 GB,0 GB,1.9
1284,553,Lenovo,ThinkPad E470,Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,785.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,1.87
450,256,Asus,ROG G752VSK-GC493T,Gaming,17.3,16GB,Nvidia GeForce GTX 980M,Windows 10,1799.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,4.3
691,1022,HP,ProBook 440,Notebook,14.0,8GB,Nvidia GeForce 930MX,Windows 10,1049.26,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.64
830,175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,6GB,AMD Radeon 520,Windows 10,699.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,2 TB,0 GB,0 GB,2.71
832,702,Toshiba,Satellite Pro,Notebook,13.3,8GB,Intel HD Graphics 620,Windows 10,973.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.5
683,941,HP,Probook 650,Notebook,15.6,8GB,Intel HD Graphics 520,Windows 10,1165.0,FHD,No,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,2.31
1183,1273,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,4GB,Intel HD Graphics 500,Windows 10,339.0,WXGA,No,Intel,Celeron Dual Core,1.1GHz,0 GB,1 TB,0 GB,0 GB,2.0
103,1047,HP,Probook 640,Notebook,14.0,8GB,Intel HD Graphics 520,Windows 7,1195.0,FHD,No,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,1.95
123,192,Acer,Swift 7,Ultrabook,13.3,8GB,Intel HD Graphics 615,Windows 10,989.0,FHD,No,Intel,Core i5,1.2GHz,256 GB,0 GB,0 GB,0 GB,1.12
670,1024,Dell,Inspiron 7567,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,949.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,0 GB,0 GB,1.0 TB,2.65
56,540,Mediacom,SmartBook Edge,Notebook,13.3,4GB,Intel HD Graphics 500,Windows 10,369.0,FHD,No,Intel,Celeron Quad Core,1.1GHz,32 GB,0 GB,0 GB,0 GB,1.2
1119,998,Toshiba,Tecra A40-C-1KF,Notebook,14.0,4GB,Intel HD Graphics 520,Windows 10,915.0,WXGA,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,1.75
749,499,Asus,VivoBook Pro,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,1350.0,FHD,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,1.99
604,381,HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),Notebook,15.6,4GB,AMD Radeon R5,Windows 10,488.99,FHD,No,AMD,A9-Series,3GHz,256 GB,0 GB,0 GB,0 GB,1.91
242,734,Dell,Inspiron 5570,Notebook,15.6,8GB,AMD Radeon 530,Windows 10,719.0,FHD,No,Intel,Core i5,1.6GHz,128 GB,1 TB,0 GB,0 GB,2.2
284,1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,6GB,Nvidia GeForce 920M,Windows 10,831.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,1.54
988,783,HP,EliteBook 820,Ultrabook,12.5,4GB,Intel HD Graphics 520,Windows 10,1244.0,WXGA,No,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,1.26
275,1130,Dell,XPS 13,Ultrabook,13.3,8GB,Intel Iris Plus Graphics 640,Windows 10,1379.0,FHD,No,Intel,Core i7,2.4GHz,256 GB,0 GB,0 GB,0 GB,1.23
1012,916,Lenovo,ThinkPad T570,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,1962.99,FHD,No,Intel,Core i5,2.5GHz,512 GB,0 GB,0 GB,0 GB,1.95
774,474,Dell,Inspiron 5570,Notebook,15.6,8GB,AMD Radeon 530,Windows 10,759.0,FHD,No,Intel,Core i5,1.6GHz,0 GB,2 TB,0 GB,0 GB,2.02
588,91,Dell,XPS 13,Ultrabook,13.3,8GB,Intel UHD Graphics 620,Windows 10,1649.0,FHD,No,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,1.21
1289,526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,16GB,Nvidia GeForce GTX1050 Ti,Windows 10,1504.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,3.0
790,360,Toshiba,Tecra A50-C-21G,Notebook,15.6,16GB,Nvidia GeForce 930M,Windows 10,1403.0,FHD,No,Intel,Core i7,2.5GHz,512 GB,0 GB,0 GB,0 GB,2.4
13,1011,Acer,Aspire ES1-533,Notebook,15.6,4GB,Intel HD Graphics 505,Windows 10,380.0,WXGA,No,Intel,Pentium Quad Core,1.1GHz,0 GB,500 GB,0 GB,0 GB,2.4
840,427,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,16GB,Nvidia GeForce GTX 1050,Windows 10,1899.0,4K,Yes,Intel,Core i7,2.8GHz,512 GB,0 GB,0 GB,0 GB,2.0
995,364,Dell,Inspiron 3567,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,557.37,WXGA,Yes,Intel,Core i5,2.5GHz,0 GB,2 TB,0 GB,0 GB,2.36
647,490,Chuwi,"Lapbook 15,6",Notebook,15.6,4GB,Intel HD Graphics,Windows 10,248.9,FHD,No,Intel,Atom x5,1.44GHz,0 GB,0 GB,64 GB,0 GB,1.89
400,45,Dell,Inspiron 7773,2 in 1 Convertible,17.3,12GB,Nvidia GeForce 150MX,Windows 10,999.0,FHD,Yes,Intel,Core i5,1.6GHz,0 GB,1 TB,0 GB,0 GB,2.77
98,315,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,8GB,Intel HD Graphics 620,Windows 10,999.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.1
1292,1251,MSI,GE72VR Apache,Gaming,17.3,16GB,Nvidia GeForce GTX 1060,Windows 10,1598.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.7
202,758,HP,Zbook 17,Workstation,17.3,16GB,Nvidia Quadro M2000M,Windows 7,4389.0,FHD,No,Intel,Xeon E3-1535M,2.9GHz,256 GB,0 GB,0 GB,0 GB,3.0
198,1132,Razer,Blade Stealth,Ultrabook,12.5,8GB,Intel HD Graphics 520,Windows 10,1029.0,4K,Yes,Intel,Core i7,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.25
1025,545,HP,Omen 15-ce006nv,Gaming,17.3,12GB,Nvidia GeForce GTX 1060,Windows 10,1799.0,FHD,No,Intel,Core i7,2.8GHz,0 GB,1 TB,0 GB,0 GB,2.62
1232,452,Dell,Latitude 5480,Notebook,14.0,8GB,Nvidia GeForce 930MX,Windows 10,1179.0,FHD,No,Intel,Core i5,2.8GHz,256 GB,0 GB,0 GB,0 GB,1.64
368,1252,Apple,MacBook Air,Ultrabook,11.6,4GB,Intel HD Graphics 6000,Mac OS X,959.0,WXGA,No,Intel,Core i5,1.6GHz,0 GB,0 GB,256 GB,0 GB,1.08
