id,laptop_ID,Company,Inches,Gpu,Price_euros,Pantalla,Marca_Procesador,Modelo_Procesador,SSD,HDD,Flash Storage,Hybrid,Categoria_Peso,Velocidad_Procesador_GHz,S.O,Ram_GB,Tipo_Portatil,Nombre_Producto
11,645,Lenovo,14.0,Intel HD Graphics 400,249.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.6,Windows 10,2,Notebook,IdeaPad 100S-14IBR
274,1017,HP,14.0,Intel HD Graphics 620,779.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,Probook 440
442,1080,Dell,13.3,Intel HD Graphics 620,1458.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8,Ultrabook,XPS 13
686,1218,Dell,15.6,AMD Radeon R7 M440,499.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,Inspiron 5567
1243,811,Dell,13.3,Intel HD Graphics 620,1499.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,XPS 13
406,488,Dell,15.6,Intel HD Graphics 620,586.6,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,4,Notebook,Vostro 3568
30,128,HP,15.6,Intel HD Graphics 400,259.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,No OS,4,Notebook,250 G6
1039,738,Acer,17.3,Nvidia GeForce GTX 1060,1935.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,16,Gaming,Predator 17
1144,658,Asus,17.3,Nvidia GeForce GTX 1080,2799.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Pesado,2.7,Windows 10,32,Gaming,ROG G701VI
429,888,Xiaomi,13.3,Nvidia GeForce 940MX,935.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,8,Ultrabook,Mi Notebook
320,181,MSI,18.4,Nvidia GTX 980 SLI,2799.0,FHD,Intel,Core i7,512 GB,1 TB,0 GB,0 GB,Pesado,2.9,Windows 10,32,Gaming,GT80S 6QF-074US
664,295,Acer,15.6,Intel HD Graphics,199.0,WXGA,Intel,Celeron Dual Core,16 GB,0 GB,0 GB,0 GB,Medio,1.5,Chrome OS,2,Notebook,Chromebook C910-C2ST
1008,85,Lenovo,15.6,AMD R4 Graphics,399.0,FHD,AMD,A6-Series,128 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,IdeaPad 320-15AST
698,1182,HP,15.6,Intel HD Graphics 520,476.99,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,No OS,4,Notebook,250 G4
340,248,Dell,15.6,Nvidia GeForce GTX 1050,879.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Pesado,2.5,Windows 10,8,Gaming,Inspiron 5577
1244,253,HP,13.3,Intel UHD Graphics 620,675.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Ligero,1.6,Windows 10,4,Notebook,ProBook 430
916,791,Toshiba,14.0,Nvidia GeForce 930M,1764.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.6,Windows 10,16,Ultrabook,Tecra Z40-C-161
387,311,HP,13.3,Intel HD Graphics 620,1975.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.8,Windows 10,16,Convertible,EliteBook x360
101,1308,Dell,15.6,Intel HD Graphics 620,459.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,6,Notebook,Inspiron 3567
177,718,Lenovo,15.6,Nvidia GeForce GTX 1050 Ti,1249.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,8,Gaming,Legion Y520-15IKBN
680,230,Acer,15.6,Nvidia GeForce 940MX,832.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8,Notebook,Aspire E5-576G
414,572,Dell,13.3,Intel UHD Graphics 620,1599.0,4K,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8,Ultrabook,XPS 13
1019,1014,Acer,15.6,Nvidia GeForce GTX 1050,1260.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,Nitro 5
390,308,Lenovo,15.6,Nvidia GeForce 940MX,549.0,WXGA,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Medio,2.5,No OS,8,Notebook,IdeaPad 320-15IKBN
959,59,MSI,17.3,Nvidia GeForce GTX 1070,2449.0,FHD,Intel,Core i7,256 GB,2 TB,0 GB,0 GB,Medio,2.8,Windows 10,16,Gaming,GS73VR 7RG
447,903,Samsung,15.0,Intel HD Graphics 620,1699.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8,Ultrabook,Notebook 9
1090,491,Lenovo,15.6,Intel HD Graphics 520,565.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,4,Notebook,ThinkPad E570
216,679,Lenovo,15.6,AMD Radeon R5 M430,817.95,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,V310-15ISK
852,634,Lenovo,15.6,Intel HD Graphics 620,468.0,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.5,No OS,4,Notebook,IdeaPad 320-15IKBN
1141,1171,Dell,15.6,Nvidia GeForce GTX 1050Ti,1199.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,Inspiron 7567
952,355,Dell,15.6,AMD Radeon 530,663.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,1.6,Windows 10,8,Ultrabook,Inspiron 5570
1284,553,Lenovo,14.0,Intel HD Graphics 620,785.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,ThinkPad E470
450,256,Asus,17.3,Nvidia GeForce GTX 980M,1799.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,ROG G752VSK-GC493T
691,1022,HP,14.0,Nvidia GeForce 930MX,1049.26,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,ProBook 440
830,175,HP,17.3,AMD Radeon 520,699.0,FHD,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Pesado,2.5,Windows 10,6,Notebook,17-bs001nv
832,702,Toshiba,13.3,Intel HD Graphics 620,973.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Satellite Pro
683,941,HP,15.6,Intel HD Graphics 520,1165.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,8,Notebook,Probook 650
1183,1273,Asus,15.6,Intel HD Graphics 500,339.0,WXGA,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Windows 10,4,Notebook,X541NA-GO020T
103,1047,HP,14.0,Intel HD Graphics 520,1195.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 7,8,Notebook,Probook 640
123,192,Acer,13.3,Intel HD Graphics 615,989.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.2,Windows 10,8,Ultrabook,Swift 7
670,1024,Dell,15.6,Nvidia GeForce GTX 1050,949.0,FHD,Intel,Core i5,0 GB,0 GB,0 GB,1.0 TB,Pesado,2.5,Windows 10,8,Gaming,Inspiron 7567
56,540,Mediacom,13.3,Intel HD Graphics 500,369.0,FHD,Intel,Celeron Quad Core,32 GB,0 GB,0 GB,0 GB,Ligero,1.1,Windows 10,4,Notebook,SmartBook Edge
1119,998,Toshiba,14.0,Intel HD Graphics 520,915.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 10,4,Notebook,Tecra A40-C-1KF
749,499,Asus,15.6,Nvidia GeForce GTX 1050,1350.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,8,Gaming,VivoBook Pro
604,381,HP,15.6,AMD Radeon R5,488.99,FHD,AMD,A9-Series,256 GB,0 GB,0 GB,0 GB,Medio,3.0,Windows 10,4,Notebook,15-bw003nv
242,734,Dell,15.6,AMD Radeon 530,719.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,Inspiron 5570
284,1199,Lenovo,15.6,Nvidia GeForce 920M,831.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,6,Ultrabook,IdeaPad 310-15IKB
988,783,HP,12.5,Intel HD Graphics 520,1244.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,4,Ultrabook,EliteBook 820
275,1130,Dell,13.3,Intel Iris Plus Graphics 640,1379.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,8,Ultrabook,XPS 13
1012,916,Lenovo,15.6,Intel HD Graphics 620,1962.99,FHD,Intel,Core i5,512 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,ThinkPad T570
774,474,Dell,15.6,AMD Radeon 530,759.0,FHD,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,Inspiron 5570
588,91,Dell,13.3,Intel UHD Graphics 620,1649.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,8,Ultrabook,XPS 13
1289,526,Asus,17.3,Nvidia GeForce GTX1050 Ti,1504.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,FX753VE-GC155T
790,360,Toshiba,15.6,Nvidia GeForce 930M,1403.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,16,Notebook,Tecra A50-C-21G
13,1011,Acer,15.6,Intel HD Graphics 505,380.0,WXGA,Intel,Pentium Quad Core,0 GB,500 GB,0 GB,0 GB,Medio,1.1,Windows 10,4,Notebook,Aspire ES1-533
840,427,Lenovo,15.6,Nvidia GeForce GTX 1050,1899.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16,Convertible,Yoga 720-15IKB
995,364,Dell,15.6,Intel HD Graphics 620,557.37,WXGA,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Inspiron 3567
647,490,Chuwi,15.6,Intel HD Graphics,248.9,FHD,Intel,Atom x5,0 GB,0 GB,64 GB,0 GB,Medio,1.44,Windows 10,4,Notebook,"Lapbook 15,6"
400,45,Dell,17.3,Nvidia GeForce 150MX,999.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Pesado,1.6,Windows 10,12,Convertible,Inspiron 7773
98,315,Lenovo,13.3,Intel HD Graphics 620,999.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Notebook,IdeaPad 720S-13IKB
1292,1251,MSI,17.3,Nvidia GeForce GTX 1060,1598.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,GE72VR Apache
202,758,HP,17.3,Nvidia Quadro M2000M,4389.0,FHD,Intel,Xeon E3-1535M,256 GB,0 GB,0 GB,0 GB,Pesado,2.9,Windows 7,16,Workstation,Zbook 17
198,1132,Razer,12.5,Intel HD Graphics 520,1029.0,4K,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,Blade Stealth
1025,545,HP,17.3,Nvidia GeForce GTX 1060,1799.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,12,Gaming,Omen 15-ce006nv
1232,452,Dell,14.0,Nvidia GeForce 930MX,1179.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,8,Notebook,Latitude 5480
368,1252,Apple,11.6,Intel HD Graphics 6000,959.0,WXGA,Intel,Core i5,0 GB,0 GB,256 GB,0 GB,Ligero,1.6,Mac OS X,4,Ultrabook,MacBook Air
1107,947,Lenovo,13.3,Intel Iris Graphics 540,1799.0,IPS,Intel,Core i7,1 TB,0 GB,0 GB,0 GB,Ligero,2.2,Windows 10,16,Convertible,Yoga 900-13ISK
1153,259,Acer,17.3,Nvidia GeForce MX130,702.0,FHD,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Pesado,2.7,Windows 10,4,Notebook,Aspire 5
859,31,Chuwi,15.6,Intel HD Graphics,244.99,FHD,Intel,Atom x5,0 GB,0 GB,64 GB,0 GB,Medio,1.44,Windows 10,4,Notebook,"LapBook 15.6"""
190,1115,Dell,12.5,Intel HD Graphics 520,1135.15,WXGA,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 7,4,Ultrabook,Latitude E5270
773,1224,HP,15.6,Intel HD Graphics 620,579.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,15-bs025nv
876,772,Asus,13.3,Intel HD Graphics 620,1129.0,IPS,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,Zenbook UX330UA-AH5Q
118,817,Dell,15.6,Nvidia GeForce GTX 1050 Ti,1679.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,Inspiron 7567
246,269,Dell,15.6,AMD Radeon R5 M430,565.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Inspiron 3567
1069,631,HP,15.6,Intel HD Graphics 520,932.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 7,4,Notebook,EliteBook 850
1219,667,Dell,17.3,Nvidia GeForce GTX 1070,3147.37,4K,Intel,Core i7,512 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,32,Gaming,Alienware 17
1030,971,HP,11.6,Intel HD Graphics 505,775.0,WXGA,Intel,Pentium Quad Core,256 GB,0 GB,0 GB,0 GB,Ligero,1.1,Windows 10,4,Convertible,ProBook x360
589,912,Dell,13.3,Intel HD Graphics 615,2013.1,IPS,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.3,Windows 10,8,Convertible,XPS 13
1106,996,Lenovo,15.6,AMD Radeon 530,549.0,FHD,AMD,A12-Series,256 GB,0 GB,0 GB,0 GB,Medio,3.6,Windows 10,6,Notebook,IdeaPad 320-15ABR
1283,615,Lenovo,15.6,Intel HD Graphics 630,1299.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,8,Convertible,Yoga 720-15IKB
1269,825,Razer,12.5,Intel HD Graphics 620,1799.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,16,Ultrabook,Blade Stealth
1223,186,Lenovo,13.9,Intel UHD Graphics 620,1849.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,16,Convertible,Yoga 920-13IKB
161,33,HP,17.3,AMD Radeon 530,439.0,FHD,AMD,A6-Series,0 GB,500 GB,0 GB,0 GB,Pesado,2.5,Windows 10,4,Notebook,17-ak001nv
124,1193,Asus,14.0,Intel HD Graphics 620,769.0,FHD,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Medio,2.4,Windows 10,4,Notebook,UX410UA-GV097T
1198,1202,HP,15.6,Nvidia GeForce GTX 960M,799.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.6,Windows 10,6,Notebook,Pavilion 15-BC000nv
204,54,HP,13.3,Intel UHD Graphics 620,1103.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,8,Notebook,ProBook 430
18,114,Dell,13.3,Intel Iris Plus Graphics 640,1379.0,IPS,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,8,Ultrabook,XPS 13
84,93,Acer,15.6,Nvidia GeForce MX150,689.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,1.8,Windows 10,8,Notebook,Aspire 5
874,394,Dell,15.6,Nvidia Quadro M1200,2135.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8,Workstation,Precision 5520
222,260,Dell,13.3,Intel UHD Graphics 620,949.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8,Ultrabook,Vostro 5370
1158,564,Lenovo,17.3,Nvidia GeForce 940MX,949.0,IPS,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.7,Windows 10,6,Notebook,IdeaPad 320-17IKB
1145,1118,HP,17.3,AMD FirePro W6150M,2899.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 7,8,Workstation,ZBook 17
1272,210,Dell,15.6,Intel HD Graphics 620,439.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,6,Notebook,Inspiron 3567
1207,384,Asus,14.0,Intel HD Graphics 500,286.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Medio,1.1,Windows 10,4,Notebook,VivoBook E403NA
430,726,Mediacom,14.0,Intel HD Graphics 400,265.0,IPS,Intel,Atom Z8350,0 GB,32 GB,0 GB,0 GB,Ligero,1.92,Windows 10,4,Notebook,Smartbook 142
1291,1228,Apple,12.0,Intel HD Graphics 515,1279.0,IPS,Intel,Core M 1,0 GB,0 GB,512 GB,0 GB,Ligero,1.2,Mac OS X,8,Ultrabook,"MacBook 12"""
491,594,Lenovo,14.0,Intel HD Graphics 520,1673.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.6,Windows 10,12,Ultrabook,Thinkpad T460s
623,816,HP,15.6,AMD Radeon R7 Graphics,629.0,WXGA,AMD,A12-Series,0 GB,2 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,15-ba043na
147,448,Dell,15.6,AMD Radeon 530,749.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,4,Notebook,Inspiron 5570
33,884,Lenovo,13.3,Intel HD Graphics 620,735.0,FHD,Intel,Core i3,180 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,4,Notebook,Thinkpad 13
943,995,Toshiba,13.3,Intel HD Graphics 520,1195.0,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 7,4,Notebook,Portege Z30-C-1CV
1253,801,Lenovo,13.3,Intel HD Graphics 620,1970.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8,Convertible,ThinkPad Yoga
1097,952,Dell,14.0,Intel HD Graphics 620,1639.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,Latitude 7480
866,224,Dell,13.3,Intel UHD Graphics 620,1279.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,16,Convertible,Inspiron 5379
558,1189,HP,15.6,Intel UHD Graphics 620,1159.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,16,Notebook,ProBook 450
1085,51,Lenovo,10.1,Intel HD Graphics 400,319.0,IPS,Intel,Atom x5,0 GB,0 GB,64 GB,0 GB,Ligero,1.44,Android,4,Convertible,Yoga Book
1041,1186,HP,14.0,Intel HD Graphics 400,249.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.6,Windows 10,2,Notebook,Stream 14-AX000nv
1277,571,Asus,15.6,Nvidia GeForce GTX 1050,839.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,FX553VD-DM627T
1082,584,Lenovo,17.3,Nvidia GeForce GTX 1070,2663.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.7,Windows 10,32,Gaming,IdeaPad Y910-17ISK
73,839,Razer,17.3,Nvidia GeForce GTX 1080,5499.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Pesado,2.9,Windows 10,32,Gaming,Blade Pro
199,1075,Asus,17.3,Nvidia GeForce GTX 965M,998.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.6,No OS,16,Gaming,Rog G752VL-GC088D
1159,1112,MSI,17.3,Nvidia GeForce GTX 965M,1599.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Pesado,2.6,Windows 10,8,Gaming,GS70 Stealth
1208,946,HP,15.6,Intel HD Graphics 400,288.9,WXGA,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.6,No OS,4,Notebook,250 G6
579,518,Acer,15.6,Nvidia GeForce 940MX,639.0,FHD,Intel,Core i7,0 GB,500 GB,0 GB,0 GB,Medio,2.7,Windows 10,4,Notebook,Aspire A515-51G
302,515,HP,13.3,Intel HD Graphics 620,1323.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8,Ultrabook,Envy 13-AB002nv
818,1043,HP,17.3,Nvidia GeForce 930MX,1080.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Pesado,2.5,Windows 10,8,Notebook,Probook 470
1006,1309,Acer,15.6,Intel HD Graphics 400,289.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Linux,4,Notebook,Aspire ES1-531
448,782,Dell,15.6,Nvidia GeForce GTX 1050,1099.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8,Gaming,Inspiron 7567
919,111,MSI,15.6,Nvidia GeForce GTX 1050 Ti,1299.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,16,Gaming,GP62M 7REX
35,49,Dell,15.6,AMD Radeon R5 M430,639.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,Inspiron 3567
1045,1099,Dell,15.6,Intel HD Graphics 620,750.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Vostro 3568
596,897,Dell,15.6,AMD Radeon R5 M420X,455.7,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.0,Linux,4,Notebook,Vostro 3568
1218,1198,Lenovo,14.0,Intel HD Graphics 520,1637.0,QHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,8,Convertible,ThinkPad X1
214,573,Dell,15.6,Intel HD Graphics 620,959.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.6,Windows 10,4,Notebook,Latitude 5580
469,203,HP,17.3,Nvidia GeForce 930MX ,1045.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,8,Notebook,Probook 470
933,889,Dell,15.6,Nvidia GeForce 940MX,912.5,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,Vostro 5568
1249,582,Mediacom,14.0,Intel HD Graphics,249.0,FHD,Intel,Atom x5,32 GB,0 GB,0 GB,0 GB,Ligero,1.44,Windows 10,4,Notebook,SmartBook 141
803,17,Dell,15.6,AMD Radeon R5 M430,745.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8,Notebook,Inspiron 3567
372,1295,Acer,15.6,Intel HD Graphics 400,289.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Linux,4,Notebook,Aspire ES1-531
1287,539,Asus,15.6,Nvidia GeForce GTX 960M,1299.0,4K,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.7,Windows 10,8,Notebook,Zenbook UX510UW-FI095T
506,227,Toshiba,13.3,Intel HD Graphics 520,1363.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,Portege Z30-C-16L
775,898,Asus,17.3,Nvidia GeForce GTX 1050,1369.9,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,12,Gaming,Rog GL753VD-GC082T
281,1026,HP,14.0,Intel HD Graphics 620,1590.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,4,Notebook,Elitebook 840
234,639,Dell,15.6,Nvidia GeForce GTX 1050 Ti,1479.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,Inspiron 7567
782,1272,Dell,15.6,Intel HD Graphics,443.99,WXGA,Intel,Pentium Quad Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Windows 10,4,Notebook,Inspiron 3552
307,879,Acer,14.0,Intel HD Graphics 620,902.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,TMX349-G2-M-50FS
106,676,Toshiba,15.6,Intel HD Graphics 620,1258.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,Tecra Z50-D-10E
504,755,HP,15.6,Intel HD Graphics 520,539.0,FHD,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,8,Notebook,250 G6
1172,1040,HP,14.0,Intel HD Graphics 620,1189.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,ProBook 650
1276,344,Asus,15.6,Intel HD Graphics 500,274.99,WXGA,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Linux,4,Notebook,X541NA
228,1287,Asus,15.6,Nvidia GeForce 920M,720.32,WXGA,Intel,Core i7,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,X556UJ-XO044T
424,890,HP,15.6,Intel HD Graphics 620,839.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,ProBook 450
740,1067,HP,15.6,Intel HD Graphics 620,979.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,ProBook 450
415,552,HP,15.6,Intel HD Graphics 620,705.5,FHD,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.4,Windows 10,4,Notebook,ProBook 450
116,955,Asus,17.3,Nvidia GeForce 920MX,530.0,IPS,Intel,Pentium Quad Core,0 GB,1 TB,0 GB,0 GB,Pesado,1.6,Windows 10,4,Notebook,X751SV-TY001T
