id,laptop_ID,Company,Inches,Price_euros,Pantalla,Touchscreen,Marca_Procesador,Modelo_Procesador,Categoria_Peso,Velocidad_Procesador_GHz,S.O,Ram_GB,Tipo_Portatil,Nombre_Producto,Total_Almacenamiento,Marca_GPU,Modelo_GPU,Tipo_GPU
33,884,Lenovo,13.3,735.0,FHD,No,Intel,Core i3,Ligero,2.4,Windows 10,4,Notebook,Thinkpad 13,720.0,Intel,620,HD Graphics
943,995,Toshiba,13.3,1195.0,FHD,No,Intel,Core i5,Ligero,2.3,Windows 7,4,Notebook,Portege Z30-C-1CV,512.0,Intel,520,HD Graphics
1253,801,Lenovo,13.3,1970.0,FHD,Yes,Intel,Core i7,Ligero,2.7,Windows 10,8,Convertible,ThinkPad Yoga,2048.0,Intel,620,HD Graphics
1097,952,Dell,14.0,1639.0,FHD,No,Intel,Core i5,Ligero,2.5,Windows 10,8,Ultrabook,Latitude 7480,1024.0,Intel,620,HD Graphics
866,224,Dell,13.3,1279.0,FHD,Yes,Intel,Core i7,Medio,1.8,Windows 10,16,Convertible,Inspiron 5379,2048.0,Intel,620,UHD Graphics
558,1189,HP,15.6,1159.0,FHD,No,Intel,Core i7,Medio,1.8,Windows 10,16,Notebook,ProBook 450,2048.0,Intel,620,UHD Graphics
1085,51,Lenovo,10.1,319.0,IPS,Yes,Intel,Atom x5,Ligero,1.44,Android,4,Convertible,Yoga Book,64.0,Intel,400,HD Graphics
1041,1186,HP,14.0,249.0,WXGA,No,Intel,Celeron Dual Core,Ligero,1.6,Windows 10,2,Notebook,Stream 14-AX000nv,32.0,Intel,400,HD Graphics
1277,571,Asus,15.6,839.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,FX553VD-DM627T,2560.0,Nvidia,GTX 1050,GeForce
1082,584,Lenovo,17.3,2663.0,FHD,No,Intel,Core i7,Pesado,2.7,Windows 10,32,Gaming,IdeaPad Y910-17ISK,3072.0,Nvidia,GTX 1070,GeForce
73,839,Razer,17.3,5499.0,4K,Yes,Intel,Core i7,Pesado,2.9,Windows 10,32,Gaming,Blade Pro,2048.0,Nvidia,GTX 1080,GeForce
199,1075,Asus,17.3,998.0,FHD,No,Intel,Core i7,Pesado,2.6,No OS,16,Gaming,Rog G752VL-GC088D,2048.0,Nvidia,GTX 965M,GeForce
1159,1112,MSI,17.3,1599.0,FHD,No,Intel,Core i7,Pesado,2.6,Windows 10,8,Gaming,GS70 Stealth,1024.0,Nvidia,GTX 965M,GeForce
1208,946,HP,15.6,288.9,WXGA,No,Intel,Celeron Dual Core,Medio,1.6,No OS,4,Notebook,250 G6,2048.0,Intel,400,HD Graphics
579,518,Acer,15.6,639.0,FHD,No,Intel,Core i7,Medio,2.7,Windows 10,4,Notebook,Aspire A515-51G,1000.0,Nvidia,940MX,GeForce
302,515,HP,13.3,1323.0,FHD,No,Intel,Core i7,Ligero,2.7,Windows 10,8,Ultrabook,Envy 13-AB002nv,2048.0,Intel,620,HD Graphics
818,1043,HP,17.3,1080.0,FHD,No,Intel,Core i5,Pesado,2.5,Windows 10,8,Notebook,Probook 470,1024.0,Nvidia,930MX,GeForce
1006,1309,Acer,15.6,289.0,WXGA,No,Intel,Celeron Dual Core,Medio,1.6,Linux,4,Notebook,Aspire ES1-531,1000.0,Intel,400,HD Graphics
448,782,Dell,15.6,1099.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,8,Gaming,Inspiron 7567,2048.0,Nvidia,GTX 1050,GeForce
919,111,MSI,15.6,1299.0,FHD,No,Intel,Core i7,Medio,2.8,Windows 10,16,Gaming,GP62M 7REX,3072.0,Nvidia,GTX 1050 Ti,GeForce
35,49,Dell,15.6,639.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,Inspiron 3567,1024.0,AMD,R5 M430,Radeon
1045,1099,Dell,15.6,750.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Vostro 3568,1024.0,Intel,620,HD Graphics
596,897,Dell,15.6,455.7,WXGA,No,Intel,Core i3,Medio,2.0,Linux,4,Notebook,Vostro 3568,2048.0,AMD,R5 M420X,Radeon
1218,1198,Lenovo,14.0,1637.0,QHD,Yes,Intel,Core i5,Ligero,2.3,Windows 10,8,Convertible,ThinkPad X1,1024.0,Intel,520,HD Graphics
214,573,Dell,15.6,959.0,WXGA,No,Intel,Core i5,Medio,2.6,Windows 10,4,Notebook,Latitude 5580,1000.0,Intel,620,HD Graphics
469,203,HP,17.3,1045.0,FHD,No,Intel,Core i7,Medio,1.8,Windows 10,8,Notebook,Probook 470,1024.0,Nvidia,930MX,GeForce
933,889,Dell,15.6,912.5,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,Vostro 5568,2560.0,Nvidia,940MX,GeForce
1249,582,Mediacom,14.0,249.0,FHD,No,Intel,Atom x5,Ligero,1.44,Windows 10,4,Notebook,SmartBook 141,128.0,Intel,Otro,HD Graphics
803,17,Dell,15.6,745.0,FHD,No,Intel,Core i7,Medio,2.7,Windows 10,8,Notebook,Inspiron 3567,1024.0,AMD,R5 M430,Radeon
372,1295,Acer,15.6,289.0,WXGA,No,Intel,Celeron Dual Core,Medio,1.6,Linux,4,Notebook,Aspire ES1-531,1000.0,Intel,400,HD Graphics
1287,539,Asus,15.6,1299.0,4K,No,Intel,Core i7,Medio,2.7,Windows 10,8,Notebook,Zenbook UX510UW-FI095T,3072.0,Nvidia,GTX 960M,GeForce
506,227,Toshiba,13.3,1363.0,FHD,No,Intel,Core i7,Ligero,2.5,Windows 10,8,Ultrabook,Portege Z30-C-16L,1024.0,Intel,520,HD Graphics
775,898,Asus,17.3,1369.9,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,12,Gaming,Rog GL753VD-GC082T,2560.0,Nvidia,GTX 1050,GeForce
281,1026,HP,14.0,1590.0,FHD,No,Intel,Core i5,Ligero,2.5,Windows 10,4,Notebook,Elitebook 840,1024.0,Intel,620,HD Graphics
234,639,Dell,15.6,1479.0,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,Inspiron 7567,3072.0,Nvidia,GTX 1050 Ti,GeForce
782,1272,Dell,15.6,443.99,WXGA,No,Intel,Pentium Quad Core,Medio,1.6,Windows 10,4,Notebook,Inspiron 3552,1000.0,Intel,Otro,HD Graphics
307,879,Acer,14.0,902.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,TMX349-G2-M-50FS,1024.0,Intel,620,HD Graphics
106,676,Toshiba,15.6,1258.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,Tecra Z50-D-10E,1024.0,Intel,620,HD Graphics
504,755,HP,15.6,539.0,FHD,No,Intel,Core i3,Medio,2.0,Windows 10,8,Notebook,250 G6,1024.0,Intel,520,HD Graphics
1172,1040,HP,14.0,1189.0,WXGA,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,ProBook 650,1000.0,Intel,620,HD Graphics
1276,344,Asus,15.6,274.99,WXGA,No,Intel,Celeron Dual Core,Medio,1.1,Linux,4,Notebook,X541NA,2048.0,Intel,500,HD Graphics
228,1287,Asus,15.6,720.32,WXGA,No,Intel,Core i7,Medio,2.5,Windows 10,4,Notebook,X556UJ-XO044T,1000.0,Nvidia,920M,GeForce
424,890,HP,15.6,839.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,ProBook 450,1024.0,Intel,620,HD Graphics
740,1067,HP,15.6,979.0,WXGA,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,ProBook 450,1024.0,Intel,620,HD Graphics
415,552,HP,15.6,705.5,FHD,No,Intel,Core i3,Medio,2.4,Windows 10,4,Notebook,ProBook 450,512.0,Intel,620,HD Graphics
116,955,Asus,17.3,530.0,IPS,No,Intel,Pentium Quad Core,Pesado,1.6,Windows 10,4,Notebook,X751SV-TY001T,2048.0,Nvidia,920MX,GeForce
1009,869,Dell,13.3,649.0,FHD,Yes,Intel,Core i5,Medio,2.3,Windows 10,8,Notebook,Inspiron 5368,2048.0,Intel,520,HD Graphics
79,776,Dell,15.6,1099.0,4K,Yes,Intel,Core i7,Pesado,2.6,Windows 10,16,Gaming,Inspiron 7559,2560.0,Nvidia,GTX 960M,GeForce
1234,1173,HP,15.6,478.89,FHD,No,AMD,A6-Series,Medio,2.5,Windows 10,4,Notebook,15-bw002nv,1024.0,AMD,520,Radeon
272,833,Lenovo,14.0,1875.0,FHD,No,Intel,Core i5,Ligero,2.5,Windows 10,8,Ultrabook,ThinkPad X1,256.0,Intel,620,HD Graphics
247,1124,Asus,15.6,1339.0,FHD,No,Intel,Core i7,Pesado,2.6,Windows 10,16,Gaming,Rog GL552VW-CN470T,2560.0,Nvidia,GTX 960M,GeForce
1178,537,Dell,17.3,3012.77,FHD,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,Alienware 17,2560.0,Nvidia,GTX 1070,GeForce
409,1212,Dell,13.3,1199.0,FHD,Yes,Intel,Core i5,Medio,2.5,Windows 10,8,Convertible,Inspiron 7378,1024.0,Intel,620,HD Graphics
46,1096,Lenovo,17.3,3240.0,FHD,No,Intel,Core i7,Pesado,2.7,Windows 10,32,Gaming,IdeaPad Y900-17ISK,5120.0,Nvidia,GTX 980M,GeForce
52,710,Lenovo,15.6,429.0,WXGA,No,AMD,A12-Series,Medio,3.6,Windows 10,8,Notebook,IdeaPad 320-15ABR,2048.0,AMD,R7,Radeon
855,512,Lenovo,13.3,949.0,FHD,No,Intel,Core i5,Ligero,2.5,Windows 10,8,Notebook,ThinkPad 13,1024.0,Intel,620,HD Graphics
1273,1278,Lenovo,14.0,833.01,FHD,Yes,Intel,Core i5,Medio,2.3,Windows 10,4,Convertible,Yoga 500-14IBD,512.0,Intel,520,HD Graphics
1095,257,Asus,15.6,469.0,WXGA,No,AMD,A9-Series,Medio,3.0,Windows 10,4,Notebook,X505BP-BR019T,2048.0,AMD,R5 M420,Radeon
254,1264,Dell,14.0,875.0,WXGA,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,Latitude 5480,1000.0,Intel,620,HD Graphics
431,387,Lenovo,15.6,403.5,FHD,No,Intel,Core i3,Medio,2.0,No OS,4,Notebook,V310-15ISK,512.0,Intel,520,HD Graphics
19,654,Acer,14.0,919.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Ultrabook,Swift 3,1024.0,Intel,620,Graphics
213,704,Lenovo,14.0,1749.0,FHD,Yes,Intel,Core i7,Ligero,2.7,Windows 10,16,Convertible,Yoga 910-13IKB,2048.0,Intel,620,HD Graphics
339,460,Lenovo,14.0,1345.0,FHD,No,Intel,Core i5,Medio,2.5,Windows 10,8,Notebook,ThinkPad T470,1024.0,Intel,620,HD Graphics
223,578,HP,14.0,389.0,WXGA,No,Intel,Pentium Quad Core,Medio,1.6,Windows 10,8,Notebook,14-am079na,4096.0,Intel,405,HD Graphics
456,1084,Apple,12.0,1300.0,IPS,No,Intel,Core M M1,Ligero,1.1,Mac OS X,8,Ultrabook,"MacBook 12""",256.0,Intel,515,HD Graphics
986,280,Dell,15.6,713.07,WXGA,No,Intel,Core i7,Medio,2.7,Windows 10,12,Notebook,Inspiron 5567,2048.0,Intel,620,HD Graphics
253,1191,Lenovo,15.6,398.0,WXGA,No,Intel,Core i5,Medio,2.3,No OS,4,Notebook,V110-15ISK,1000.0,Intel,520,HD Graphics
4,1284,HP,15.6,549.99,FHD,No,AMD,A9-Series,Medio,2.9,Windows 10,6,Notebook,Pavilion 15-AW003nv,3072.0,AMD,R7 M440,Radeon
1134,709,Lenovo,15.6,399.0,FHD,No,AMD,A9-Series,Medio,2.9,Windows 10,4,Notebook,IdeaPad 320-15AST,1024.0,AMD,530,Radeon
1137,595,Lenovo,15.6,609.0,WXGA,Yes,Intel,Core i7,Medio,1.8,Windows 10,12,Notebook,Ideapad 320-15IKBR,2048.0,Intel,620,HD Graphics
137,196,Xiaomi,13.3,999.9,FHD,No,Intel,Core i5,Ligero,2.5,No OS,8,Ultrabook,Mi Notebook,1024.0,Nvidia,MX150,GeForce
1187,1094,HP,15.6,940.0,FHD,No,Intel,Core i5,Medio,2.3,Windows 7,4,Notebook,Probook 650,1000.0,Intel,520,HD Graphics
12,482,Dell,14.0,740.0,WXGA,No,Intel,Core i3,Medio,2.3,Windows 10,8,Notebook,Latitude E5470,512.0,Intel,520,HD Graphics
478,176,Lenovo,15.6,309.0,WXGA,No,AMD,A6-Series,Medio,2.9,No OS,4,Notebook,IdeaPad 320-15AST,1000.0,AMD,R4 Graphics,Radeon
207,1225,Lenovo,15.6,299.0,WXGA,No,AMD,E-Series,Medio,2.2,Windows 10,4,Notebook,IdeaPad 320-15AST,1000.0,AMD,R2 Graphics,Radeon
793,576,Lenovo,14.0,990.0,WXGA,No,Intel,Core i5,Medio,2.5,Windows 10,4,Notebook,ThinkPad L470,1000.0,Intel,620,HD Graphics
1133,204,Dell,15.6,1845.0,4K,No,Intel,Core i7,Pesado,2.8,Windows 10,16,Gaming,Inspiron 7577,4096.0,Nvidia,GTX 1060,GeForce
266,188,Xiaomi,15.6,1199.0,FHD,No,Intel,Core i5,Medio,1.6,No OS,8,Notebook,Mi Notebook,1024.0,Nvidia,MX150,GeForce
1052,752,Lenovo,15.6,3299.0,4K,No,Intel,Core i7,Medio,2.8,Windows 10,16,Workstation,Thinkpad P51s,4096.0,Nvidia,M520M,Quadro
241,1291,HP,15.6,764.0,WXGA,No,Intel,Core i7,Medio,2.5,Windows 10,6,Notebook,15-AC110nv,2048.0,AMD,R5 M330,Radeon
89,973,Acer,11.6,389.0,WXGA,Yes,Intel,Celeron Dual Core,Ligero,1.6,Chrome OS,4,Convertible,Chromebook C738T-C2EJ,32.0,Intel,400,HD Graphics
716,1018,Toshiba,13.3,1195.0,FHD,No,Intel,Core i5,Ligero,2.3,Windows 10,4,Notebook,Portege Z30-C-16H,512.0,Intel,520,HD Graphics
517,1071,Acer,15.6,449.0,WXGA,No,AMD,A8-Series,Medio,2.2,Windows 10,8,Notebook,Aspire ES1-523,2048.0,AMD,R5,Radeon
891,965,Dell,14.0,1775.0,FHD,No,Intel,Core i7,Ligero,2.8,Windows 10,8,Ultrabook,Latitude 7480,1024.0,Intel,620,HD Graphics
1179,1313,Dell,15.6,805.99,WXGA,No,Intel,Core i7,Medio,2.7,Linux,8,Notebook,Inspiron 3567,2048.0,AMD,R5 M430,Radeon
